station_abbr,reference_timestamp,temp_A5,Humid2j,pressHPA,vit_vent,vitvkmh,precipi_j,Ray_j,ensol_dur
MTE,16.01.2022 00:00,-1.9,51.5,848.1,2.5,9,0,59,198
MTE,17.01.2022 00:00,-4.5,51.9,851.9,2.2,7.9,0,58,189
MTE,18.01.2022 00:00,-2.1,60.5,851.1,2.3,8.3,0,61,201
MTE,19.01.2022 00:00,-2.1,61.3,847.4,2.1,7.6,0.5,62,203
MTE,20.01.2022 00:00,-4.2,79.5,844.7,1.6,5.8,0,60,156
MTE,21.01.2022 00:00,-8.4,69.7,846,1.8,6.5,0,64,204
MTE,22.01.2022 00:00,-6.1,69.1,849.4,2,7.2,0,63,205
MTE,23.01.2022 00:00,-2.9,57.9,850,2.2,7.9,0,66,206
MTE,24.01.2022 00:00,-1.7,54.4,850.6,2.2,7.9,0,68,208
MTE,25.01.2022 00:00,-1.3,50.1,852.1,2.5,9,0,70,209
MTE,26.01.2022 00:00,-1.5,47.1,850.8,2.6,9.4,0,71,210
MTE,27.01.2022 00:00,-1.5,47.1,849.9,2.2,7.9,0,75,213
MTE,28.01.2022 00:00,-1.7,47.3,851.9,2.4,8.6,0,74,217
MTE,29.01.2022 00:00,0.2,49.6,852.1,2.1,7.6,0,55,147
MTE,30.01.2022 00:00,-1.3,61,848,2.1,7.6,0,77,220
MTE,31.01.2022 00:00,-3.5,74.2,838.9,2.1,7.6,2.8,26,0
MTE,01.02.2022 00:00,-4.1,85.4,843.1,1.4,5,8.8,43,0
MTE,02.02.2022 00:00,-0.2,95,844.4,1.2,4.3,3.2,20,0
MTE,03.02.2022 00:00,0.6,80.4,843.3,1.9,6.8,0,85,157
MTE,04.02.2022 00:00,0,56.5,839.9,2.1,7.6,0,89,251
MTE,05.02.2022 00:00,-1.6,62.8,844.2,2.1,7.6,0,95,253
MTE,06.02.2022 00:00,-2.8,59.2,843.2,2,7.2,11.9,79,145
MTE,07.02.2022 00:00,-3.9,81.2,844.4,2.4,8.6,2.9,69,120
MTE,08.02.2022 00:00,-2.6,68.1,852.4,2.3,8.3,0,97,261
MTE,09.02.2022 00:00,1,51.8,851.1,2.4,8.6,0,101,264
MTE,10.02.2022 00:00,0.2,49,847.5,2.5,9,0,100,264
MTE,11.02.2022 00:00,-2.9,77.8,846.9,1.8,6.5,3.3,39,0
MTE,12.02.2022 00:00,-6.2,47,847.3,2.7,9.7,0,112,268
MTE,13.02.2022 00:00,-5.1,43.4,841.9,2.8,10.1,0,109,272
MTE,14.02.2022 00:00,-3.4,52.1,834.8,2.1,7.6,1.3,88,109
MTE,15.02.2022 00:00,-3.5,80.7,838,1.8,6.5,0.5,60,2
MTE,16.02.2022 00:00,-0.6,79.3,839.7,1.6,5.8,5.5,33,0
MTE,17.02.2022 00:00,2.3,94,841.6,1.3,4.7,1.3,38,0
MTE,18.02.2022 00:00,3.5,66.8,838.9,1.4,5,2.3,74,71
MTE,19.02.2022 00:00,-0.7,79.2,840.9,1.6,5.8,0,96,158
MTE,20.02.2022 00:00,-0.8,61.6,843.4,1.9,6.8,0.1,122,305
MTE,21.02.2022 00:00,-2.1,81.9,836.9,1.8,6.5,7.9,41,0
MTE,22.02.2022 00:00,-1.4,81.6,845.5,1.5,5.4,0,137,299
MTE,23.02.2022 00:00,-1.2,58.7,847.2,2.6,9.4,0,133,312
MTE,24.02.2022 00:00,0.3,51,842.8,2.2,7.9,0.2,109,84
MTE,25.02.2022 00:00,-2.1,59.5,844.4,1.8,6.5,0,70,101
MTE,26.02.2022 00:00,-5.4,45.3,846.4,2.4,8.6,0,143,324
MTE,27.02.2022 00:00,-5.7,40.7,844.8,2.6,9.4,0,148,326
MTE,28.02.2022 00:00,-4.4,45.4,847,2.5,9,0,144,327
MTE,01.03.2022 00:00,-2.1,48.7,845.9,2.3,8.3,0,145,310
MTE,02.03.2022 00:00,-0.3,44.5,842.7,2.1,7.6,0,149,331
MTE,03.03.2022 00:00,0.1,54.7,838.2,2.1,7.6,0,149,336
MTE,04.03.2022 00:00,-1.7,49.8,836.3,2.4,8.6,0,154,337
MTE,05.03.2022 00:00,-5.1,44.9,836.1,2.6,9.4,0,160,341
MTE,06.03.2022 00:00,-6.1,45.1,836.2,2.4,8.6,0,159,344
MTE,07.03.2022 00:00,-5.4,48,837.7,2.5,9,0,162,348
MTE,08.03.2022 00:00,-3.2,44.8,839.7,2.4,8.6,0,159,348
MTE,09.03.2022 00:00,-2.1,47.8,843.9,2.6,9.4,0,166,351
MTE,10.03.2022 00:00,-0.6,43.4,844,2.6,9.4,0,172,353
MTE,11.03.2022 00:00,-0.2,53,841.4,2,7.2,0,149,277
MTE,12.03.2022 00:00,-0.7,64.1,841.4,1.5,5.4,0,156,353
MTE,13.03.2022 00:00,0,63.8,840.7,1.6,5.8,0,143,190
MTE,14.03.2022 00:00,1.3,59.9,848.5,1.5,5.4,0,169,333
MTE,15.03.2022 00:00,2.5,81.7,849.9,1.3,4.7,0.6,83,0
MTE,16.03.2022 00:00,6.5,54.8,846.2,2.4,8.6,0,134,0
MTE,17.03.2022 00:00,4.9,63.1,846.8,1.9,6.8,0,131,129
MTE,18.03.2022 00:00,3.7,77.6,849.9,1.7,6.1,0,164,331
MTE,19.03.2022 00:00,2.5,63.9,849.8,2,7.2,0,167,305
MTE,20.03.2022 00:00,0.5,60.6,850.7,1.7,6.1,0,180,323
MTE,21.03.2022 00:00,0.5,55.9,851.4,2.1,7.6,0,180,375
MTE,22.03.2022 00:00,1,47.9,851.5,2.1,7.6,0,195,379
MTE,23.03.2022 00:00,2.3,40.4,851,2.3,8.3,0,199,384
MTE,24.03.2022 00:00,3.2,39,849.4,2.3,8.3,0,201,386
MTE,25.03.2022 00:00,3.3,42.6,847.7,2.3,8.3,0,203,390
MTE,26.03.2022 00:00,3.6,39.4,848.3,2.3,8.3,0,207,393
MTE,27.03.2022 00:00,3.9,36.9,850.2,2.5,9,0,196,379
MTE,28.03.2022 00:00,4.1,38.8,846.9,2.5,9,0,211,390
MTE,29.03.2022 00:00,4.7,50.1,836.9,2,7.2,0.5,165,193
MTE,30.03.2022 00:00,2.5,86.9,827.8,0.9,3.2,1.5,76,0
MTE,31.03.2022 00:00,1.3,93.8,821,1.6,5.8,4.4,85,32
MTE,01.04.2022 00:00,-3.9,93.6,820.8,2.1,7.6,13,48,0
MTE,02.04.2022 00:00,-5.5,81.7,826.9,1.4,5,0.3,129,0
MTE,03.04.2022 00:00,-5,73.4,835.2,1.5,5.4,0,218,213
MTE,04.04.2022 00:00,-3.7,68.3,838.5,2,7.2,0,233,409
MTE,05.04.2022 00:00,1.4,69.3,837.4,1.7,6.1,0,203,287
MTE,06.04.2022 00:00,3.2,68.7,833.5,1.9,6.8,0.5,174,273
MTE,07.04.2022 00:00,1.6,91.7,832.4,1.6,5.8,11.9,47,0
MTE,08.04.2022 00:00,3.2,93.4,831.3,1.7,6.1,3.9,80,0
MTE,09.04.2022 00:00,-2.2,86.2,834.2,2.1,7.6,0.7,88,14
MTE,10.04.2022 00:00,-2.2,63.9,841,2.2,7.9,0,241,424
MTE,11.04.2022 00:00,3.8,52.8,840.5,2.1,7.6,0,222,419
MTE,12.04.2022 00:00,7.7,51.7,840.3,2.3,8.3,0,217,383
MTE,13.04.2022 00:00,8.3,60.2,841.6,2.3,8.3,0,223,398
MTE,14.04.2022 00:00,8,58.6,844.7,2.1,7.6,0,236,429
MTE,15.04.2022 00:00,8.7,59.7,846.6,2.2,7.9,0,232,386
MTE,16.04.2022 00:00,6.8,56,844.9,2.1,7.6,0,245,433
MTE,17.04.2022 00:00,5.2,49.3,841.9,2.2,7.9,0,250,434
MTE,18.04.2022 00:00,5.2,57.4,839.1,2.1,7.6,0,252,434
MTE,19.04.2022 00:00,5.8,51.4,836.1,2.2,7.9,0,255,440
MTE,20.04.2022 00:00,6.6,54.4,834.3,2,7.2,0,231,369
MTE,21.04.2022 00:00,6.1,68.6,830.9,1.9,6.8,0,216,310
MTE,22.04.2022 00:00,6.8,61.9,827.2,1.9,6.8,0,199,212
MTE,23.04.2022 00:00,6.6,66,826.2,1.8,6.5,4.2,163,73
MTE,24.04.2022 00:00,2.7,85.6,829.2,1.7,6.1,2.1,142,44
MTE,25.04.2022 00:00,4.3,88.6,835.5,1.7,6.1,2.4,130,43
MTE,26.04.2022 00:00,3.4,80.1,839.2,2.1,7.6,1,132,65
MTE,27.04.2022 00:00,5,48.6,843.1,2.4,8.6,0,274,455
MTE,28.04.2022 00:00,6.8,44.4,847.3,2.4,8.6,0,277,455
MTE,29.04.2022 00:00,8.7,50,847.3,2.3,8.3,0.7,271,403
MTE,30.04.2022 00:00,5,77.5,844.3,1.5,5.4,1.8,101,34
MTE,01.05.2022 00:00,4.4,67.5,841.8,1.8,6.5,0,281,376
MTE,02.05.2022 00:00,6.8,58.4,839.3,2,7.2,1.7,252,401
MTE,03.05.2022 00:00,5.9,78.5,840.8,1.6,5.8,2.8,144,0
MTE,04.05.2022 00:00,6.3,82.9,842.2,1.5,5.4,5.4,159,82
MTE,05.05.2022 00:00,4.3,94.7,843.3,1.3,4.7,8.2,79,0
MTE,06.05.2022 00:00,5.7,91.8,843.8,1.2,4.3,1,138,35
MTE,07.05.2022 00:00,7.2,86.7,843.8,1.1,4,1,124,6
MTE,08.05.2022 00:00,7.8,80.8,844.7,1.6,5.8,1.4,211,267
MTE,09.05.2022 00:00,8,78.5,848,2,7.2,0.3,184,192
MTE,10.05.2022 00:00,10.5,63.5,848,2.1,7.6,0,274,418
MTE,11.05.2022 00:00,12.2,56.9,846.6,2.3,8.3,0,275,470
MTE,12.05.2022 00:00,13.4,54.4,847.7,2.2,7.9,0,256,389
MTE,13.05.2022 00:00,13.1,63.9,847.2,1.8,6.5,0,193,175
MTE,14.05.2022 00:00,12.4,65.6,846.3,2.1,7.6,0,274,437
MTE,15.05.2022 00:00,12.4,67.7,845.8,2.2,7.9,3.6,231,345
MTE,16.05.2022 00:00,10.5,80.8,847.6,2.1,7.6,3.2,146,125
MTE,17.05.2022 00:00,13.1,61.1,847.7,2.3,8.3,0,261,433
MTE,18.05.2022 00:00,14.5,56.5,848.7,2.3,8.3,0.1,266,431
MTE,19.05.2022 00:00,13.6,72.7,851.5,1.9,6.8,1.6,190,204
MTE,20.05.2022 00:00,15.7,56.1,851.1,2,7.2,0,273,418
MTE,21.05.2022 00:00,15.5,51.8,848.6,2.4,8.6,0,228,351
MTE,22.05.2022 00:00,16.3,52.7,843.2,2.4,8.6,1.2,188,133
MTE,23.05.2022 00:00,14.4,67.8,836.6,2.2,7.9,4.2,215,322
MTE,24.05.2022 00:00,10,83.2,836.3,2.1,7.6,0.9,212,211
MTE,25.05.2022 00:00,8.9,82,842.8,1.3,4.7,0,113,1
MTE,26.05.2022 00:00,11.1,72.9,848.3,1.8,6.5,0,250,379
MTE,27.05.2022 00:00,12.1,69,847.7,2.1,7.6,0,273,443
MTE,28.05.2022 00:00,10.7,65.3,840.7,2.3,8.3,0,290,472
MTE,29.05.2022 00:00,7.4,63.5,834.4,2,7.2,0,166,139
MTE,30.05.2022 00:00,7.8,59.2,835.7,1.9,6.8,0,204,203
MTE,31.05.2022 00:00,7.9,74.7,841.2,1.9,6.8,11.5,120,53
MTE,01.06.2022 00:00,8.9,91.7,843.7,1.6,5.8,14.6,113,76
MTE,02.06.2022 00:00,10.6,88.8,846.2,1.8,6.5,3.6,149,146
MTE,03.06.2022 00:00,12.2,82.3,845.6,1.7,6.1,1.7,144,128
MTE,04.06.2022 00:00,15.2,68.6,846,1.8,6.5,0,230,288
MTE,05.06.2022 00:00,12.7,79.3,844.7,1.7,6.1,3.6,174,212
MTE,06.06.2022 00:00,11.7,76.8,845.2,1.9,6.8,9.9,209,240
MTE,07.06.2022 00:00,10.3,80.7,842.9,1.3,4.7,0.9,163,102
MTE,08.06.2022 00:00,8.5,77.7,839.7,1.8,6.5,2.9,156,139
MTE,09.06.2022 00:00,7.2,79.4,842.9,1.7,6.1,0.4,120,33
MTE,10.06.2022 00:00,8.6,68.7,847.6,2.3,8.3,0,309,499
MTE,11.06.2022 00:00,12.8,57.2,849.8,2.4,8.6,0,312,499
MTE,12.06.2022 00:00,15.7,49.9,849.6,2.2,7.9,0.5,272,400
MTE,13.06.2022 00:00,14.8,65.2,847.3,2.2,7.9,0.4,243,322
MTE,14.06.2022 00:00,15,51.4,846.6,2.5,9,0,301,500
MTE,15.06.2022 00:00,17.3,53.6,847.6,2.2,7.9,0.3,249,306
MTE,16.06.2022 00:00,17.3,54.9,849.1,2.5,9,0,282,414
MTE,17.06.2022 00:00,17.1,50.1,851.2,2.5,9,0,293,490
